scope,cabinet,card,contour,group,param,topic
card,08,030,LED,Мощность,Вт,/Теплица/Досветка/Карта/030/Контур/LED/Мощность/Вт
card,08,030,LED,Электрика,Ток_L1,/Теплица/Досветка/Карта/030/Контур/LED/Электрика/Ток_L1
card,08,030,LED,Электрика,Ток_L2,/Теплица/Досветка/Карта/030/Контур/LED/Электрика/Ток_L2
card,08,030,LED,Электрика,Ток_L3,/Теплица/Досветка/Карта/030/Контур/LED/Электрика/Ток_L3
card,08,030,LED,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/030/Контур/LED/Электрика/Коэффициент_мощности
card,08,030,LED,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/030/Контур/LED/Энергия/Прямая_активная_кВтч
card,08,030,HPS,Управление,Включено,/Теплица/Досветка/Карта/030/Контур/HPS/Управление/Включено
card,08,030,HPS,Управление,ШИМ,/Теплица/Досветка/Карта/030/Контур/HPS/Управление/ШИМ
card,08,030,HPS,Мощность,Вт,/Теплица/Досветка/Карта/030/Контур/HPS/Мощность/Вт
card,08,030,HPS,Электрика,Ток_L1,/Теплица/Досветка/Карта/030/Контур/HPS/Электрика/Ток_L1
card,08,030,HPS,Электрика,Ток_L2,/Теплица/Досветка/Карта/030/Контур/HPS/Электрика/Ток_L2
card,08,030,HPS,Электрика,Ток_L3,/Теплица/Досветка/Карта/030/Контур/HPS/Электрика/Ток_L3
card,08,030,HPS,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/030/Контур/HPS/Электрика/Коэффициент_мощности
card,08,030,HPS,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/030/Контур/HPS/Энергия/Прямая_активная_кВтч
card,08,031,LED,Управление,Включено,/Теплица/Досветка/Карта/031/Контур/LED/Управление/Включено
card,08,031,LED,Управление,ШИМ_A,/Теплица/Досветка/Карта/031/Контур/LED/Управление/ШИМ_A
card,08,031,LED,Управление,ШИМ_B,/Теплица/Досветка/Карта/031/Контур/LED/Управление/ШИМ_B
card,08,031,LED,Мощность,Вт,/Теплица/Досветка/Карта/031/Контур/LED/Мощность/Вт
card,08,031,LED,Электрика,Ток_L1,/Теплица/Досветка/Карта/031/Контур/LED/Электрика/Ток_L1
card,08,031,LED,Электрика,Ток_L2,/Теплица/Досветка/Карта/031/Контур/LED/Электрика/Ток_L2
card,08,031,LED,Электрика,Ток_L3,/Теплица/Досветка/Карта/031/Контур/LED/Электрика/Ток_L3
card,08,031,LED,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/031/Контур/LED/Электрика/Коэффициент_мощности
card,08,031,LED,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/031/Контур/LED/Энергия/Прямая_активная_кВтч
card,08,031,HPS,Управление,Включено,/Теплица/Досветка/Карта/031/Контур/HPS/Управление/Включено
card,08,031,HPS,Управление,ШИМ,/Теплица/Досветка/Карта/031/Контур/HPS/Управление/ШИМ
card,08,031,HPS,Мощность,Вт,/Теплица/Досветка/Карта/031/Контур/HPS/Мощность/Вт
card,08,031,HPS,Электрика,Ток_L1,/Теплица/Досветка/Карта/031/Контур/HPS/Электрика/Ток_L1
card,08,031,HPS,Электрика,Ток_L2,/Теплица/Досветка/Карта/031/Контур/HPS/Электрика/Ток_L2
card,08,031,HPS,Электрика,Ток_L3,/Теплица/Досветка/Карта/031/Контур/HPS/Электрика/Ток_L3
card,08,031,HPS,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/031/Контур/HPS/Электрика/Коэффициент_мощности
card,08,031,HPS,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/031/Контур/HPS/Энергия/Прямая_активная_кВтч
cabinet,09,,,Общее,Авто_режим,/Теплица/Досветка/ЩД/09/Общее/Авто_режим
cabinet,09,,,Общее,Напряжение_L1,/Теплица/Досветка/ЩД/09/Общее/Напряжение_L1
cabinet,09,,,Общее,Напряжение_L2,/Теплица/Досветка/ЩД/09/Общее/Напряжение_L2
cabinet,09,,,Общее,Напряжение_L3,/Теплица/Досветка/ЩД/09/Общее/Напряжение_L3
cabinet,09,,,Общее,Частота,/Теплица/Досветка/ЩД/09/Общее/Частота
cabinet,09,,,Общее,Освещённость,/Теплица/Досветка/ЩД/09/Общее/Освещённость
cabinet,09,,,Общее,Температура,/Теплица/Досветка/ЩД/09/Общее/Температура
cabinet,09,,,Общее,Влажность,/Теплица/Досветка/ЩД/09/Общее/Влажность
cabinet,09,,,Общее,ИБП_Состояние_батареи,/Теплица/Досветка/ЩД/09/Общее/ИБП_Состояние_батареи
cabinet,09,,,Общее,ИБП_Заряд_проц,/Теплица/Досветка/ЩД/09/Общее/ИБП_Заряд_проц
card,09,032,LED,Управление,Включено,/Теплица/Досветка/Карта/032/Контур/LED/Управление/Включено
card,09,032,LED,Управление,ШИМ_A,/Теплица/Досветка/Карта/032/Контур/LED/Управление/ШИМ_A
card,09,032,LED,Управление,ШИМ_B,/Теплица/Досветка/Карта/032/Контур/LED/Управление/ШИМ_B
card,09,032,LED,Мощность,Вт,/Теплица/Досветка/Карта/032/Контур/LED/Мощность/Вт
card,09,032,LED,Электрика,Ток_L1,/Теплица/Досветка/Карта/032/Контур/LED/Электрика/Ток_L1
card,09,032,LED,Электрика,Ток_L2,/Теплица/Досветка/Карта/032/Контур/LED/Электрика/Ток_L2
card,09,032,LED,Электрика,Ток_L3,/Теплица/Досветка/Карта/032/Контур/LED/Электрика/Ток_L3
card,09,032,LED,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/032/Контур/LED/Электрика/Коэффициент_мощности
card,09,032,LED,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/032/Контур/LED/Энергия/Прямая_активная_кВтч
card,09,032,HPS,Управление,Включено,/Теплица/Досветка/Карта/032/Контур/HPS/Управление/Включено
card,09,032,HPS,Управление,ШИМ,/Теплица/Досветка/Карта/032/Контур/HPS/Управление/ШИМ
card,09,032,HPS,Мощность,Вт,/Теплица/Досветка/Карта/032/Контур/HPS/Мощность/Вт
card,09,032,HPS,Электрика,Ток_L1,/Теплица/Досветка/Карта/032/Контур/HPS/Электрика/Ток_L1
card,09,032,HPS,Электрика,Ток_L2,/Теплица/Досветка/Карта/032/Контур/HPS/Электрика/Ток_L2
card,09,032,HPS,Электрика,Ток_L3,/Теплица/Досветка/Карта/032/Контур/HPS/Электрика/Ток_L3
card,09,032,HPS,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/032/Контур/HPS/Электрика/Коэффициент_мощности
card,09,032,HPS,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/032/Контур/HPS/Энергия/Прямая_активная_кВтч
card,09,033,LED,Управление,Включено,/Теплица/Досветка/Карта/033/Контур/LED/Управление/Включено
card,09,033,LED,Управление,ШИМ_A,/Теплица/Досветка/Карта/033/Контур/LED/Управление/ШИМ_A
card,09,033,LED,Управление,ШИМ_B,/Теплица/Досветка/Карта/033/Контур/LED/Управление/ШИМ_B
card,09,033,LED,Мощность,Вт,/Теплица/Досветка/Карта/033/Контур/LED/Мощность/Вт
card,09,033,LED,Электрика,Ток_L1,/Теплица/Досветка/Карта/033/Контур/LED/Электрика/Ток_L1
card,09,033,LED,Электрика,Ток_L2,/Теплица/Досветка/Карта/033/Контур/LED/Электрика/Ток_L2
card,09,033,LED,Электрика,Ток_L3,/Теплица/Досветка/Карта/033/Контур/LED/Электрика/Ток_L3
card,09,033,LED,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/033/Контур/LED/Электрика/Коэффициент_мощности
card,09,033,LED,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/033/Контур/LED/Энергия/Прямая_активная_кВтч
card,09,033,HPS,Управление,Включено,/Теплица/Досветка/Карта/033/Контур/HPS/Управление/Включено
card,09,033,HPS,Управление,ШИМ,/Теплица/Досветка/Карта/033/Контур/HPS/Управление/ШИМ
card,09,033,HPS,Мощность,Вт,/Теплица/Досветка/Карта/033/Контур/HPS/Мощность/Вт
card,09,033,HPS,Электрика,Ток_L1,/Теплица/Досветка/Карта/033/Контур/HPS/Электрика/Ток_L1
card,09,033,HPS,Электрика,Ток_L2,/Теплица/Досветка/Карта/033/Контур/HPS/Электрика/Ток_L2
card,09,033,HPS,Электрика,Ток_L3,/Теплица/Досветка/Карта/033/Контур/HPS/Электрика/Ток_L3
card,09,033,HPS,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/033/Контур/HPS/Электрика/Коэффициент_мощности
card,09,033,HPS,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/033/Контур/HPS/Энергия/Прямая_активная_кВтч
card,09,034,LED,Управление,Включено,/Теплица/Досветка/Карта/034/Контур/LED/Управление/Включено
card,09,034,LED,Управление,ШИМ_A,/Теплица/Досветка/Карта/034/Контур/LED/Управление/ШИМ_A
card,09,034,LED,Управление,ШИМ_B,/Теплица/Досветка/Карта/034/Контур/LED/Управление/ШИМ_B
card,09,034,LED,Мощность,Вт,/Теплица/Досветка/Карта/034/Контур/LED/Мощность/Вт
card,09,034,LED,Электрика,Ток_L1,/Теплица/Досветка/Карта/034/Контур/LED/Электрика/Ток_L1
card,09,034,LED,Электрика,Ток_L2,/Теплица/Досветка/Карта/034/Контур/LED/Электрика/Ток_L2
card,09,034,LED,Электрика,Ток_L3,/Теплица/Досветка/Карта/034/Контур/LED/Электрика/Ток_L3
card,09,034,LED,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/034/Контур/LED/Электрика/Коэффициент_мощности
card,09,034,LED,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/034/Контур/LED/Энергия/Прямая_активная_кВтч
card,09,034,HPS,Управление,Включено,/Теплица/Досветка/Карта/034/Контур/HPS/Управление/Включено
card,09,034,HPS,Управление,ШИМ,/Теплица/Досветка/Карта/034/Контур/HPS/Управление/ШИМ
card,09,034,HPS,Мощность,Вт,/Теплица/Досветка/Карта/034/Контур/HPS/Мощность/Вт
card,09,034,HPS,Электрика,Ток_L1,/Теплица/Досветка/Карта/034/Контур/HPS/Электрика/Ток_L1
card,09,034,HPS,Электрика,Ток_L2,/Теплица/Досветка/Карта/034/Контур/HPS/Электрика/Ток_L2
card,09,034,HPS,Электрика,Ток_L3,/Теплица/Досветка/Карта/034/Контур/HPS/Электрика/Ток_L3
card,09,034,HPS,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/034/Контур/HPS/Электрика/Коэффициент_мощности
card,09,034,HPS,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/034/Контур/HPS/Энергия/Прямая_активная_кВтч
card,09,035,LED,Управление,Включено,/Теплица/Досветка/Карта/035/Контур/LED/Управление/Включено
card,09,035,LED,Управление,ШИМ_A,/Теплица/Досветка/Карта/035/Контур/LED/Управление/ШИМ_A
card,09,035,LED,Управление,ШИМ_B,/Теплица/Досветка/Карта/035/Контур/LED/Управление/ШИМ_B
card,09,035,LED,Мощность,Вт,/Теплица/Досветка/Карта/035/Контур/LED/Мощность/Вт
card,09,035,LED,Электрика,Ток_L1,/Теплица/Досветка/Карта/035/Контур/LED/Электрика/Ток_L1
card,09,035,LED,Электрика,Ток_L2,/Теплица/Досветка/Карта/035/Контур/LED/Электрика/Ток_L2
card,09,035,LED,Электрика,Ток_L3,/Теплица/Досветка/Карта/035/Контур/LED/Электрика/Ток_L3
card,09,035,LED,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/035/Контур/LED/Электрика/Коэффициент_мощности
card,09,035,LED,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/035/Контур/LED/Энергия/Прямая_активная_кВтч
card,09,035,HPS,Управление,Включено,/Теплица/Досветка/Карта/035/Контур/HPS/Управление/Включено
card,09,035,HPS,Управление,ШИМ,/Теплица/Досветка/Карта/035/Контур/HPS/Управление/ШИМ
card,09,035,HPS,Мощность,Вт,/Теплица/Досветка/Карта/035/Контур/HPS/Мощность/Вт
card,09,035,HPS,Электрика,Ток_L1,/Теплица/Досветка/Карта/035/Контур/HPS/Электрика/Ток_L1
card,09,035,HPS,Электрика,Ток_L2,/Теплица/Досветка/Карта/035/Контур/HPS/Электрика/Ток_L2
card,09,035,HPS,Электрика,Ток_L3,/Теплица/Досветка/Карта/035/Контур/HPS/Электрика/Ток_L3
card,09,035,HPS,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/035/Контур/HPS/Электрика/Коэффициент_мощности
card,09,035,HPS,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/035/Контур/HPS/Энергия/Прямая_активная_кВтч
cabinet,10,,,Общее,Авто_режим,/Теплица/Досветка/ЩД/10/Общее/Авто_режим
cabinet,10,,,Общее,Напряжение_L1,/Теплица/Досветка/ЩД/10/Общее/Напряжение_L1
cabinet,10,,,Общее,Напряжение_L2,/Теплица/Досветка/ЩД/10/Общее/Напряжение_L2
cabinet,10,,,Общее,Напряжение_L3,/Теплица/Досветка/ЩД/10/Общее/Напряжение_L3
cabinet,10,,,Общее,Частота,/Теплица/Досветка/ЩД/10/Общее/Частота
cabinet,10,,,Общее,Освещённость,/Теплица/Досветка/ЩД/10/Общее/Освещённость
cabinet,10,,,Общее,Температура,/Теплица/Досветка/ЩД/10/Общее/Температура
cabinet,10,,,Общее,Влажность,/Теплица/Досветка/ЩД/10/Общее/Влажность
cabinet,10,,,Общее,ИБП_Состояние_батареи,/Теплица/Досветка/ЩД/10/Общее/ИБП_Состояние_батареи
cabinet,10,,,Общее,ИБП_Заряд_проц,/Теплица/Досветка/ЩД/10/Общее/ИБП_Заряд_проц
card,10,036,LED,Управление,Включено,/Теплица/Досветка/Карта/036/Контур/LED/Управление/Включено
card,10,036,LED,Управление,ШИМ_A,/Теплица/Досветка/Карта/036/Контур/LED/Управление/ШИМ_A
card,10,036,LED,Управление,ШИМ_B,/Теплица/Досветка/Карта/036/Контур/LED/Управление/ШИМ_B
card,10,036,LED,Мощность,Вт,/Теплица/Досветка/Карта/036/Контур/LED/Мощность/Вт
card,10,036,LED,Электрика,Ток_L1,/Теплица/Досветка/Карта/036/Контур/LED/Электрика/Ток_L1
card,10,036,LED,Электрика,Ток_L2,/Теплица/Досветка/Карта/036/Контур/LED/Электрика/Ток_L2
card,10,036,LED,Электрика,Ток_L3,/Теплица/Досветка/Карта/036/Контур/LED/Электрика/Ток_L3
card,10,036,LED,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/036/Контур/LED/Электрика/Коэффициент_мощности
card,10,036,LED,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/036/Контур/LED/Энергия/Прямая_активная_кВтч
card,10,036,HPS,Управление,Включено,/Теплица/Досветка/Карта/036/Контур/HPS/Управление/Включено
card,10,036,HPS,Управление,ШИМ,/Теплица/Досветка/Карта/036/Контур/HPS/Управление/ШИМ
card,10,036,HPS,Мощность,Вт,/Теплица/Досветка/Карта/036/Контур/HPS/Мощность/Вт
card,10,036,HPS,Электрика,Ток_L1,/Теплица/Досветка/Карта/036/Контур/HPS/Электрика/Ток_L1
card,10,036,HPS,Электрика,Ток_L2,/Теплица/Досветка/Карта/036/Контур/HPS/Электрика/Ток_L2
card,10,036,HPS,Электрика,Ток_L3,/Теплица/Досветка/Карта/036/Контур/HPS/Электрика/Ток_L3
card,10,036,HPS,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/036/Контур/HPS/Электрика/Коэффициент_мощности
card,10,036,HPS,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/036/Контур/HPS/Энергия/Прямая_активная_кВтч
card,10,037,LED,Управление,Включено,/Теплица/Досветка/Карта/037/Контур/LED/Управление/Включено
card,10,037,LED,Управление,ШИМ_A,/Теплица/Досветка/Карта/037/Контур/LED/Управление/ШИМ_A
card,10,037,LED,Управление,ШИМ_B,/Теплица/Досветка/Карта/037/Контур/LED/Управление/ШИМ_B
card,10,037,LED,Мощность,Вт,/Теплица/Досветка/Карта/037/Контур/LED/Мощность/Вт
card,10,037,LED,Электрика,Ток_L1,/Теплица/Досветка/Карта/037/Контур/LED/Электрика/Ток_L1
card,10,037,LED,Электрика,Ток_L2,/Теплица/Досветка/Карта/037/Контур/LED/Электрика/Ток_L2
card,10,037,LED,Электрика,Ток_L3,/Теплица/Досветка/Карта/037/Контур/LED/Электрика/Ток_L3
card,10,037,LED,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/037/Контур/LED/Электрика/Коэффициент_мощности
card,10,037,LED,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/037/Контур/LED/Энергия/Прямая_активная_кВтч
card,10,037,HPS,Управление,Включено,/Теплица/Досветка/Карта/037/Контур/HPS/Управление/Включено
card,10,037,HPS,Управление,ШИМ,/Теплица/Досветка/Карта/037/Контур/HPS/Управление/ШИМ
card,10,037,HPS,Мощность,Вт,/Теплица/Досветка/Карта/037/Контур/HPS/Мощность/Вт
card,10,037,HPS,Электрика,Ток_L1,/Теплица/Досветка/Карта/037/Контур/HPS/Электрика/Ток_L1
card,10,037,HPS,Электрика,Ток_L2,/Теплица/Досветка/Карта/037/Контур/HPS/Электрика/Ток_L2
card,10,037,HPS,Электрика,Ток_L3,/Теплица/Досветка/Карта/037/Контур/HPS/Электрика/Ток_L3
card,10,037,HPS,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/037/Контур/HPS/Электрика/Коэффициент_мощности
card,10,037,HPS,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/037/Контур/HPS/Энергия/Прямая_активная_кВтч
card,10,038,LED,Управление,Включено,/Теплица/Досветка/Карта/038/Контур/LED/Управление/Включено
card,10,038,LED,Управление,ШИМ_A,/Теплица/Досветка/Карта/038/Контур/LED/Управление/ШИМ_A
card,10,038,LED,Управление,ШИМ_B,/Теплица/Досветка/Карта/038/Контур/LED/Управление/ШИМ_B
card,10,038,LED,Мощность,Вт,/Теплица/Досветка/Карта/038/Контур/LED/Мощность/Вт
card,10,038,LED,Электрика,Ток_L1,/Теплица/Досветка/Карта/038/Контур/LED/Электрика/Ток_L1
card,10,038,LED,Электрика,Ток_L2,/Теплица/Досветка/Карта/038/Контур/LED/Электрика/Ток_L2
card,10,038,LED,Электрика,Ток_L3,/Теплица/Досветка/Карта/038/Контур/LED/Электрика/Ток_L3
card,10,038,LED,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/038/Контур/LED/Электрика/Коэффициент_мощности
card,10,038,LED,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/038/Контур/LED/Энергия/Прямая_активная_кВтч
card,10,038,HPS,Управление,Включено,/Теплица/Досветка/Карта/038/Контур/HPS/Управление/Включено
card,10,038,HPS,Управление,ШИМ,/Теплица/Досветка/Карта/038/Контур/HPS/Управление/ШИМ
card,10,038,HPS,Мощность,Вт,/Теплица/Досветка/Карта/038/Контур/HPS/Мощность/Вт
card,10,038,HPS,Электрика,Ток_L1,/Теплица/Досветка/Карта/038/Контур/HPS/Электрика/Ток_L1
card,10,038,HPS,Электрика,Ток_L2,/Теплица/Досветка/Карта/038/Контур/HPS/Электрика/Ток_L2
card,10,038,HPS,Электрика,Ток_L3,/Теплица/Досветка/Карта/038/Контур/HPS/Электрика/Ток_L3
card,10,038,HPS,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/038/Контур/HPS/Электрика/Коэффициент_мощности
card,10,038,HPS,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/038/Контур/HPS/Энергия/Прямая_активная_кВтч
card,10,039,LED,Управление,Включено,/Теплица/Досветка/Карта/039/Контур/LED/Управление/Включено
card,10,039,LED,Управление,ШИМ_A,/Теплица/Досветка/Карта/039/Контур/LED/Управление/ШИМ_A
card,10,039,LED,Управление,ШИМ_B,/Теплица/Досветка/Карта/039/Контур/LED/Управление/ШИМ_B
card,10,039,LED,Мощность,Вт,/Теплица/Досветка/Карта/039/Контур/LED/Мощность/Вт
card,10,039,LED,Электрика,Ток_L1,/Теплица/Досветка/Карта/039/Контур/LED/Электрика/Ток_L1
card,10,039,LED,Электрика,Ток_L2,/Теплица/Досветка/Карта/039/Контур/LED/Электрика/Ток_L2
card,10,039,LED,Электрика,Ток_L3,/Теплица/Досветка/Карта/039/Контур/LED/Электрика/Ток_L3
card,10,039,LED,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/039/Контур/LED/Электрика/Коэффициент_мощности
card,10,039,LED,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/039/Контур/LED/Энергия/Прямая_активная_кВтч
card,10,039,HPS,Управление,Включено,/Теплица/Досветка/Карта/039/Контур/HPS/Управление/Включено
card,10,039,HPS,Управление,ШИМ,/Теплица/Досветка/Карта/039/Контур/HPS/Управление/ШИМ
card,10,039,HPS,Мощность,Вт,/Теплица/Досветка/Карта/039/Контур/HPS/Мощность/Вт
card,10,039,HPS,Электрика,Ток_L1,/Теплица/Досветка/Карта/039/Контур/HPS/Электрика/Ток_L1
card,10,039,HPS,Электрика,Ток_L2,/Теплица/Досветка/Карта/039/Контур/HPS/Электрика/Ток_L2
card,10,039,HPS,Электрика,Ток_L3,/Теплица/Досветка/Карта/039/Контур/HPS/Электрика/Ток_L3
card,10,039,HPS,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/039/Контур/HPS/Электрика/Коэффициент_мощности
card,10,039,HPS,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/039/Контур/HPS/Энергия/Прямая_активная_кВтч
cabinet,11,,,Общее,Авто_режим,/Теплица/Досветка/ЩД/11/Общее/Авто_режим
cabinet,11,,,Общее,Напряжение_L1,/Теплица/Досветка/ЩД/11/Общее/Напряжение_L1
cabinet,11,,,Общее,Напряжение_L2,/Теплица/Досветка/ЩД/11/Общее/Напряжение_L2
cabinet,11,,,Общее,Напряжение_L3,/Теплица/Досветка/ЩД/11/Общее/Напряжение_L3
cabinet,11,,,Общее,Частота,/Теплица/Досветка/ЩД/11/Общее/Частота
cabinet,11,,,Общее,Освещённость,/Теплица/Досветка/ЩД/11/Общее/Освещённость
cabinet,11,,,Общее,Температура,/Теплица/Досветка/ЩД/11/Общее/Температура
cabinet,11,,,Общее,Влажность,/Теплица/Досветка/ЩД/11/Общее/Влажность
cabinet,11,,,Общее,ИБП_Состояние_батареи,/Теплица/Досветка/ЩД/11/Общее/ИБП_Состояние_батареи
cabinet,11,,,Общее,ИБП_Заряд_проц,/Теплица/Досветка/ЩД/11/Общее/ИБП_Заряд_проц
card,11,040,LED,Управление,Включено,/Теплица/Досветка/Карта/040/Контур/LED/Управление/Включено
card,11,040,LED,Управление,ШИМ_A,/Теплица/Досветка/Карта/040/Контур/LED/Управление/ШИМ_A
card,11,040,LED,Управление,ШИМ_B,/Теплица/Досветка/Карта/040/Контур/LED/Управление/ШИМ_B
card,11,040,LED,Мощность,Вт,/Теплица/Досветка/Карта/040/Контур/LED/Мощность/Вт
card,11,040,LED,Электрика,Ток_L1,/Теплица/Досветка/Карта/040/Контур/LED/Электрика/Ток_L1
card,11,040,LED,Электрика,Ток_L2,/Теплица/Досветка/Карта/040/Контур/LED/Электрика/Ток_L2
card,11,040,LED,Электрика,Ток_L3,/Теплица/Досветка/Карта/040/Контур/LED/Электрика/Ток_L3
card,11,040,LED,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/040/Контур/LED/Электрика/Коэффициент_мощности
card,11,040,LED,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/040/Контур/LED/Энергия/Прямая_активная_кВтч
card,11,040,HPS,Управление,Включено,/Теплица/Досветка/Карта/040/Контур/HPS/Управление/Включено
card,11,040,HPS,Управление,ШИМ,/Теплица/Досветка/Карта/040/Контур/HPS/Управление/ШИМ
card,11,040,HPS,Мощность,Вт,/Теплица/Досветка/Карта/040/Контур/HPS/Мощность/Вт
card,11,040,HPS,Электрика,Ток_L1,/Теплица/Досветка/Карта/040/Контур/HPS/Электрика/Ток_L1
card,11,040,HPS,Электрика,Ток_L2,/Теплица/Досветка/Карта/040/Контур/HPS/Электрика/Ток_L2
card,11,040,HPS,Электрика,Ток_L3,/Теплица/Досветка/Карта/040/Контур/HPS/Электрика/Ток_L3
card,11,040,HPS,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/040/Контур/HPS/Электрика/Коэффициент_мощности
card,11,040,HPS,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/040/Контур/HPS/Энергия/Прямая_активная_кВтч
card,11,041,LED,Управление,Включено,/Теплица/Досветка/Карта/041/Контур/LED/Управление/Включено
card,11,041,LED,Управление,ШИМ_A,/Теплица/Досветка/Карта/041/Контур/LED/Управление/ШИМ_A
card,11,041,LED,Управление,ШИМ_B,/Теплица/Досветка/Карта/041/Контур/LED/Управление/ШИМ_B
card,11,041,LED,Мощность,Вт,/Теплица/Досветка/Карта/041/Контур/LED/Мощность/Вт
card,11,041,LED,Электрика,Ток_L1,/Теплица/Досветка/Карта/041/Контур/LED/Электрика/Ток_L1
card,11,041,LED,Электрика,Ток_L2,/Теплица/Досветка/Карта/041/Контур/LED/Электрика/Ток_L2
card,11,041,LED,Электрика,Ток_L3,/Теплица/Досветка/Карта/041/Контур/LED/Электрика/Ток_L3
card,11,041,LED,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/041/Контур/LED/Электрика/Коэффициент_мощности
card,11,041,LED,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/041/Контур/LED/Энергия/Прямая_активная_кВтч
card,11,041,HPS,Управление,Включено,/Теплица/Досветка/Карта/041/Контур/HPS/Управление/Включено
card,11,041,HPS,Управление,ШИМ,/Теплица/Досветка/Карта/041/Контур/HPS/Управление/ШИМ
card,11,041,HPS,Мощность,Вт,/Теплица/Досветка/Карта/041/Контур/HPS/Мощность/Вт
card,11,041,HPS,Электрика,Ток_L1,/Теплица/Досветка/Карта/041/Контур/HPS/Электрика/Ток_L1
card,11,041,HPS,Электрика,Ток_L2,/Теплица/Досветка/Карта/041/Контур/HPS/Электрика/Ток_L2
card,11,041,HPS,Электрика,Ток_L3,/Теплица/Досветка/Карта/041/Контур/HPS/Электрика/Ток_L3
card,11,041,HPS,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/041/Контур/HPS/Электрика/Коэффициент_мощности
card,11,041,HPS,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/041/Контур/HPS/Энергия/Прямая_активная_кВтч
card,11,042,LED,Управление,Включено,/Теплица/Досветка/Карта/042/Контур/LED/Управление/Включено
card,11,042,LED,Управление,ШИМ_A,/Теплица/Досветка/Карта/042/Контур/LED/Управление/ШИМ_A
card,11,042,LED,Управление,ШИМ_B,/Теплица/Досветка/Карта/042/Контур/LED/Управление/ШИМ_B
card,11,042,LED,Мощность,Вт,/Теплица/Досветка/Карта/042/Контур/LED/Мощность/Вт
card,11,042,LED,Электрика,Ток_L1,/Теплица/Досветка/Карта/042/Контур/LED/Электрика/Ток_L1
card,11,042,LED,Электрика,Ток_L2,/Теплица/Досветка/Карта/042/Контур/LED/Электрика/Ток_L2
card,11,042,LED,Электрика,Ток_L3,/Теплица/Досветка/Карта/042/Контур/LED/Электрика/Ток_L3
card,11,042,LED,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/042/Контур/LED/Электрика/Коэффициент_мощности
card,11,042,LED,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/042/Контур/LED/Энергия/Прямая_активная_кВтч
card,11,042,HPS,Управление,Включено,/Теплица/Досветка/Карта/042/Контур/HPS/Управление/Включено
card,11,042,HPS,Управление,ШИМ,/Теплица/Досветка/Карта/042/Контур/HPS/Управление/ШИМ
card,11,042,HPS,Мощность,Вт,/Теплица/Досветка/Карта/042/Контур/HPS/Мощность/Вт
